purchase_id,customer_id,product_id,purchase_date,quantity,total_price
PU0004564,C00444,P00017,2020-09-29,1,30.85
PU0004565,C00444,P00049,2020-06-21,4,832.01
PU0004566,C00444,P00025,2022-01-26,1,45.58
PU0004567,C00444,P00051,2023-01-12,1,130.94
PU0004568,C00444,P00010,2022-08-10,3,182.44
PU0004569,C00444,P00037,2021-11-21,2,147.36
PU0004570,C00444,P00024,2022-08-03,1,165.16
PU0004571,C00444,P00027,2021-11-12,3,255.9
PU0004572,C00445,P00023,2023-08-11,4,173.25
PU0004573,C00445,P00015,2025-01-08,2,87.18
PU0004574,C00445,P00020,2025-02-26,4,542.97
PU0004575,C00445,P00015,2023-09-21,1,46.19
PU0004576,C00445,P00012,2024-04-23,3,45.83
PU0004577,C00445,P00029,2023-12-21,1,103.02
PU0004578,C00445,P00005,2023-06-29,2,137.93
PU0004579,C00446,P00010,2024-03-13,3,177.05
PU0004580,C00446,P00042,2023-01-16,2,235.47
PU0004581,C00446,P00020,2023-08-08,4,552.77
PU0004582,C00446,P00049,2024-08-06,2,401.24
PU0004583,C00446,P00013,2025-06-28,1,18.56
PU0004584,C00446,P00047,2024-10-31,2,165.73
PU0004585,C00446,P00049,2024-01-26,1,224.0
PU0004586,C00447,P00012,2022-02-11,4,59.1
PU0004587,C00447,P00032,2022-03-06,4,388.41
PU0004588,C00447,P00011,2023-05-15,2,110.65
PU0004589,C00447,P00005,2022-01-22,3,198.89
PU0004590,C00447,P00048,2022-12-03,2,352.71
PU0004591,C00447,P00034,2021-08-15,1,132.49
PU0004592,C00447,P00044,2022-09-27,3,566.81
PU0004593,C00448,P00038,2024-06-17,3,273.06
PU0004594,C00448,P00036,2022-12-09,3,348.06
PU0004595,C00448,P00024,2023-09-29,1,174.82
PU0004596,C00449,P00002,2023-02-02,2,67.22
PU0004597,C00449,P00007,2024-04-26,4,65.91
PU0004598,C00449,P00023,2024-05-18,2,94.06
PU0004599,C00449,P00051,2023-11-19,4,524.63
PU0004600,C00449,P00014,2022-06-11,1,45.58
PU0004601,C00449,P00047,2022-06-28,3,254.81
PU0004602,C00449,P00050,2024-07-17,4,125.38
PU0004603,C00449,P00017,2024-01-01,4,135.94
PU0004604,C00449,P00038,2023-10-09,3,238.28
PU0004605,C00449,P00030,2022-11-13,3,498.96
PU0004606,C00449,P00035,2022-01-03,3,383.74
PU0004607,C00450,P00032,2023-02-17,3,236.7
PU0004608,C00450,P00003,2022-03-03,2,70.21
PU0004609,C00450,P00024,2023-03-03,3,547.32
PU0004610,C00450,P00009,2022-05-19,3,347.47
PU0004611,C00450,P00051,2022-07-20,2,259.72
PU0004612,C00450,P00020,2021-09-08,4,453.52
PU0004613,C00450,P00016,2022-09-25,1,55.01
PU0004614,C00450,P00026,2021-09-30,3,212.57
PU0004615,C00450,P00047,2021-06-05,1,101.57
PU0004616,C00450,P00035,2023-05-13,2,270.95
PU0004617,C00450,P00049,2021-03-12,4,904.89
PU0004618,C00450,P00010,2022-08-01,4,226.55
PU0004619,C00451,P00055,2021-09-16,2,250.57
PU0004620,C00451,P00033,2021-01-22,3,301.43
PU0004621,C00451,P00052,2023-08-14,3,173.65
PU0004622,C00451,P00034,2021-05-09,2,248.18
PU0004623,C00451,P00014,2022-04-20,1,43.03
PU0004624,C00451,P00004,2023-06-14,4,260.48
PU0004625,C00451,P00015,2021-12-26,2,95.5
PU0004626,C00451,P00055,2023-08-14,3,401.91
PU0004627,C00451,P00017,2022-03-29,2,72.34
PU0004628,C00451,P00006,2022-10-16,1,114.67
PU0004629,C00451,P00053,2023-08-14,1,169.48
PU0004630,C00451,P00010,2022-05-27,2,109.81
PU0004631,C00451,P00030,2022-09-17,4,625.5
PU0004632,C00451,P00047,2022-06-05,2,196.17
PU0004633,C00451,P00027,2023-03-11,2,154.47
PU0004634,C00452,P00005,2022-09-13,2,151.87
PU0004635,C00452,P00053,2023-03-07,4,672.61
PU0004636,C00452,P00045,2023-06-22,1,42.73
PU0004637,C00452,P00041,2021-10-13,4,97.47
PU0004638,C00452,P00008,2023-08-24,2,200.37
PU0004639,C00452,P00041,2023-09-13,4,102.23
PU0004640,C00452,P00033,2022-03-11,1,98.12
PU0004641,C00452,P00039,2021-06-13,1,195.12
PU0004642,C00452,P00049,2021-08-16,1,240.38
PU0004643,C00453,P00031,2022-11-09,3,181.21
PU0004644,C00453,P00046,2022-05-11,4,1225.34
PU0004645,C00453,P00020,2023-04-13,1,117.07
PU0004646,C00453,P00035,2021-10-06,4,506.96
PU0004647,C00453,P00012,2024-03-20,3,46.09
PU0004648,C00453,P00001,2024-01-03,2,67.97
PU0004649,C00453,P00010,2024-03-04,4,233.66
PU0004650,C00453,P00029,2022-09-26,1,115.08
PU0004651,C00453,P00049,2022-12-27,1,195.14
PU0004652,C00453,P00003,2023-01-05,4,149.32
PU0004653,C00454,P00017,2021-07-30,2,63.15
PU0004654,C00454,P00040,2022-03-11,1,265.58
PU0004655,C00454,P00042,2022-06-26,2,246.07
PU0004656,C00454,P00045,2021-06-09,4,194.41
PU0004657,C00454,P00052,2021-06-17,4,235.02
PU0004658,C00454,P00048,2021-06-29,4,732.71
PU0004659,C00454,P00014,2022-04-20,4,195.76
PU0004660,C00454,P00024,2022-09-12,2,301.46
PU0004661,C00454,P00009,2020-09-14,4,537.1
PU0004662,C00454,P00030,2021-11-16,2,335.68
PU0004663,C00454,P00035,2022-08-03,4,463.53
PU0004664,C00454,P00029,2020-09-01,4,387.97
PU0004665,C00454,P00024,2021-04-13,2,315.95
PU0004666,C00454,P00007,2022-08-11,3,49.79
PU0004667,C00454,P00016,2020-10-28,1,52.63
PU0004668,C00454,P00030,2022-09-08,1,180.51
PU0004669,C00454,P00037,2023-01-08,4,286.22
PU0004670,C00454,P00041,2022-03-22,1,23.95
PU0004671,C00454,P00027,2021-12-25,3,281.53
PU0004672,C00455,P00032,2021-01-09,4,339.13
PU0004673,C00455,P00053,2021-03-01,1,194.15
PU0004674,C00455,P00038,2022-04-16,2,172.09
PU0004675,C00455,P00020,2021-11-28,2,240.17
PU0004676,C00455,P00027,2020-04-20,1,80.03
PU0004677,C00455,P00015,2021-11-21,3,140.71
PU0004678,C00456,P00026,2024-09-29,4,293.46
PU0004679,C00456,P00018,2024-07-20,2,50.12
PU0004680,C00456,P00010,2025-03-02,2,116.8
PU0004681,C00456,P00035,2024-12-16,1,128.97
PU0004682,C00456,P00027,2022-09-29,1,77.51
PU0004683,C00456,P00007,2024-06-26,2,36.13
PU0004684,C00456,P00013,2023-06-04,3,50.28
PU0004685,C00456,P00019,2023-10-01,4,155.07
PU0004686,C00456,P00051,2023-02-20,2,284.82
PU0004687,C00456,P00054,2023-10-23,2,136.9
PU0004688,C00456,P00011,2024-06-28,1,53.92
PU0004689,C00456,P00049,2023-01-12,3,655.85
PU0004690,C00456,P00021,2023-05-18,3,50.98
PU0004691,C00456,P00005,2024-12-23,3,218.77
PU0004692,C00456,P00006,2024-05-01,2,243.58
PU0004693,C00456,P00025,2024-01-11,2,100.89
PU0004694,C00456,P00018,2025-05-23,1,28.22
PU0004695,C00457,P00022,2022-08-25,1,29.42
PU0004696,C00457,P00021,2021-06-29,4,65.7
PU0004697,C00457,P00001,2021-03-05,2,75.76
PU0004698,C00458,P00007,2021-06-04,3,50.1
PU0004699,C00458,P00026,2022-10-09,4,269.55
PU0004700,C00458,P00003,2022-04-13,3,121.62
PU0004701,C00458,P00017,2023-02-21,3,93.82
PU0004702,C00458,P00008,2021-04-28,1,101.59
PU0004703,C00458,P00039,2022-02-26,3,538.89
PU0004704,C00458,P00002,2024-01-06,3,99.31
PU0004705,C00458,P00013,2021-07-30,1,16.24
PU0004706,C00458,P00051,2023-06-07,3,454.8
PU0004707,C00458,P00022,2023-02-06,4,110.8
PU0004708,C00458,P00050,2023-08-04,1,37.0
PU0004709,C00458,P00030,2022-06-29,2,359.66
PU0004710,C00459,P00035,2024-12-28,2,272.19
PU0004711,C00459,P00037,2024-10-26,1,65.07
PU0004712,C00459,P00022,2023-07-07,2,61.18
PU0004713,C00459,P00054,2024-02-12,4,284.0
PU0004714,C00459,P00003,2024-03-22,4,142.55
PU0004715,C00459,P00011,2023-08-01,1,56.01
PU0004716,C00459,P00004,2022-08-11,2,137.47
PU0004717,C00459,P00023,2024-08-17,3,127.85
PU0004718,C00459,P00039,2023-02-08,2,382.48
PU0004719,C00459,P00016,2023-08-18,4,182.62
PU0004720,C00460,P00033,2024-01-29,2,232.58
PU0004721,C00460,P00046,2023-05-24,3,885.61
PU0004722,C00460,P00007,2022-11-10,1,17.28
PU0004723,C00460,P00041,2023-08-18,4,109.5
PU0004724,C00460,P00030,2023-01-23,4,704.44
PU0004725,C00460,P00054,2022-11-11,3,230.62
PU0004726,C00460,P00007,2024-06-03,4,64.41
PU0004727,C00460,P00002,2024-05-08,2,71.35
PU0004728,C00460,P00018,2023-04-22,4,108.49
PU0004729,C00460,P00031,2024-08-03,4,296.96
PU0004730,C00460,P00042,2022-06-07,2,214.94
PU0004731,C00460,P00050,2024-07-10,1,35.6
PU0004732,C00460,P00026,2023-01-12,4,246.73
PU0004733,C00460,P00030,2022-02-25,3,478.23
PU0004734,C00460,P00010,2023-02-12,2,124.37
PU0004735,C00461,P00007,2023-05-19,4,65.0
PU0004736,C00461,P00001,2022-01-10,3,105.33
PU0004737,C00461,P00044,2023-08-18,3,606.36
PU0004738,C00461,P00029,2023-08-21,1,115.4
PU0004739,C00461,P00043,2022-01-17,3,914.71
PU0004740,C00462,P00040,2021-06-05,2,482.91
PU0004741,C00462,P00033,2021-07-24,3,347.25
PU0004742,C00462,P00010,2020-11-14,4,245.27
PU0004743,C00462,P00037,2022-05-16,4,309.62
PU0004744,C00462,P00006,2022-01-22,3,354.23
PU0004745,C00462,P00051,2022-12-20,1,156.45
PU0004746,C00462,P00021,2022-04-01,2,30.38
PU0004747,C00462,P00049,2022-02-11,4,850.92
PU0004748,C00462,P00009,2022-10-19,4,486.62
PU0004749,C00462,P00001,2021-08-07,3,101.98
PU0004750,C00462,P00039,2022-08-08,2,354.97
PU0004751,C00462,P00048,2020-11-05,1,194.38
PU0004752,C00462,P00006,2023-03-10,1,116.85
PU0004753,C00462,P00032,2020-08-09,1,97.06
PU0004754,C00463,P00053,2022-02-24,2,365.82
PU0004755,C00463,P00017,2023-05-12,3,90.99
PU0004756,C00463,P00002,2021-10-15,1,37.24
PU0004757,C00463,P00037,2023-01-19,1,77.35
PU0004758,C00463,P00001,2023-06-13,2,76.21
PU0004759,C00463,P00014,2021-11-01,2,82.02
PU0004760,C00463,P00053,2021-08-05,4,766.98
PU0004761,C00463,P00050,2022-04-12,4,133.39
PU0004762,C00463,P00022,2022-11-30,2,57.78
PU0004763,C00463,P00002,2021-09-23,1,31.69
PU0004764,C00464,P00002,2024-06-30,4,128.26
PU0004765,C00464,P00012,2023-02-06,3,44.73
PU0004766,C00464,P00021,2024-04-24,4,70.05
PU0004767,C00464,P00048,2023-04-24,1,198.23
PU0004768,C00464,P00019,2023-05-12,4,163.97
PU0004769,C00464,P00012,2025-01-26,2,30.63
PU0004770,C00464,P00034,2023-07-07,3,367.09
PU0004771,C00464,P00025,2024-04-17,2,102.64
PU0004772,C00464,P00028,2024-09-07,2,284.68
PU0004773,C00464,P00008,2024-11-03,3,303.13
PU0004774,C00464,P00027,2022-09-13,1,93.29
PU0004775,C00464,P00019,2024-04-04,1,39.48
PU0004776,C00465,P00028,2023-11-27,2,312.96
PU0004777,C00465,P00018,2021-09-26,3,78.26
PU0004778,C00465,P00046,2022-07-22,2,594.63
PU0004779,C00465,P00009,2022-01-17,4,557.53
PU0004780,C00465,P00019,2021-07-19,3,103.02
PU0004781,C00465,P00026,2022-07-13,3,218.23
PU0004782,C00465,P00020,2022-08-06,4,476.39
PU0004783,C00465,P00032,2021-09-12,3,238.83
PU0004784,C00465,P00017,2021-09-06,2,67.99
PU0004785,C00465,P00023,2023-12-09,2,82.44
PU0004786,C00465,P00016,2024-01-30,3,154.65
PU0004787,C00465,P00033,2021-06-02,1,122.19
PU0004788,C00465,P00020,2021-12-20,3,412.05
PU0004789,C00465,P00055,2021-07-20,2,230.93
PU0004790,C00466,P00046,2022-08-18,4,1102.44
PU0004791,C00466,P00048,2021-07-29,4,834.94
PU0004792,C00466,P00040,2023-07-01,3,674.77
PU0004793,C00466,P00047,2023-07-13,2,190.91
PU0004794,C00466,P00010,2022-10-11,2,108.47
PU0004795,C00466,P00011,2023-04-14,3,200.9
PU0004796,C00466,P00003,2023-08-29,1,35.98
PU0004797,C00466,P00029,2023-04-10,2,203.65
PU0004798,C00466,P00001,2022-06-20,4,140.37
PU0004799,C00466,P00050,2022-03-02,1,36.62
PU0004800,C00466,P00004,2023-07-10,2,124.89
PU0004801,C00466,P00040,2024-02-09,4,1094.75
PU0004802,C00466,P00008,2023-01-06,4,413.22
PU0004803,C00466,P00003,2021-06-01,2,68.38
PU0004804,C00467,P00018,2022-03-16,3,82.13
PU0004805,C00468,P00017,2024-12-23,2,61.35
PU0004806,C00468,P00046,2023-01-26,3,809.92
PU0004807,C00468,P00015,2024-02-01,4,187.92
PU0004808,C00468,P00041,2024-05-29,2,45.88
PU0004809,C00468,P00029,2023-04-23,1,102.89
PU0004810,C00468,P00030,2024-04-14,2,345.99
PU0004811,C00468,P00043,2022-12-13,3,879.63
PU0004812,C00468,P00050,2023-04-21,4,134.07
PU0004813,C00468,P00018,2024-04-23,4,101.71
PU0004814,C00468,P00047,2024-10-30,2,198.2
PU0004815,C00468,P00011,2024-12-07,3,166.11
PU0004816,C00468,P00050,2023-03-31,4,133.67
PU0004817,C00468,P00049,2024-11-20,1,210.46
PU0004818,C00469,P00023,2022-09-09,1,39.55
PU0004819,C00469,P00015,2021-07-14,1,43.61
PU0004820,C00469,P00045,2022-01-29,4,184.79
PU0004821,C00469,P00032,2022-07-05,2,167.84
PU0004822,C00469,P00017,2021-10-14,1,36.04
PU0004823,C00469,P00027,2022-06-27,1,88.1
PU0004824,C00469,P00018,2022-05-20,2,56.43
PU0004825,C00469,P00013,2022-03-28,1,18.2
PU0004826,C00470,P00040,2022-04-12,2,449.97
PU0004827,C00470,P00017,2022-09-11,1,31.14
PU0004828,C00471,P00024,2021-10-12,4,713.47
PU0004829,C00471,P00024,2022-04-18,4,603.4
PU0004830,C00471,P00055,2020-10-15,2,232.74
PU0004831,C00471,P00024,2020-10-10,1,162.53
PU0004832,C00471,P00052,2021-07-24,2,108.93
PU0004833,C00471,P00014,2022-07-18,2,83.73
PU0004834,C00471,P00001,2021-01-08,3,105.27
PU0004835,C00471,P00035,2023-02-03,1,113.09
PU0004836,C00471,P00015,2022-05-03,1,46.08
PU0004837,C00471,P00052,2023-01-23,4,210.42
PU0004838,C00471,P00025,2021-09-13,4,215.22
PU0004839,C00471,P00041,2020-07-14,1,25.2
PU0004840,C00471,P00005,2022-06-13,1,68.12
PU0004841,C00471,P00026,2022-01-01,4,247.54
PU0004842,C00472,P00038,2022-11-19,3,281.56
PU0004843,C00472,P00008,2023-12-31,1,93.85
PU0004844,C00472,P00012,2024-10-22,1,16.39
PU0004845,C00472,P00012,2022-05-28,1,15.75
PU0004846,C00473,P00003,2021-12-29,1,37.78
PU0004847,C00473,P00017,2022-01-12,3,94.06
PU0004848,C00473,P00038,2024-01-01,3,236.01
PU0004849,C00473,P00048,2023-06-27,4,815.24
PU0004850,C00473,P00006,2023-04-16,1,98.2
PU0004851,C00473,P00039,2021-05-13,4,702.63
PU0004852,C00473,P00044,2021-08-04,3,615.44
PU0004853,C00473,P00037,2021-05-18,3,219.61
PU0004854,C00474,P00037,2021-06-23,3,235.62
PU0004855,C00474,P00019,2022-11-08,2,82.77
PU0004856,C00474,P00012,2022-07-05,2,34.58
PU0004857,C00474,P00037,2021-07-31,3,225.23
PU0004858,C00474,P00045,2021-04-20,2,101.57
PU0004859,C00474,P00033,2020-07-04,4,418.95
PU0004860,C00474,P00048,2022-08-22,3,539.94
PU0004861,C00474,P00007,2021-12-27,1,16.03
PU0004862,C00474,P00018,2022-06-22,1,27.05
PU0004863,C00475,P00038,2023-12-10,4,382.26
PU0004864,C00475,P00018,2022-10-24,3,75.02
PU0004865,C00475,P00054,2024-04-01,1,67.5
PU0004866,C00475,P00015,2023-11-27,4,173.7
PU0004867,C00475,P00017,2024-09-10,3,101.19
PU0004868,C00475,P00020,2024-07-15,1,124.9
PU0004869,C00475,P00049,2022-11-14,1,235.96
PU0004870,C00475,P00016,2023-06-11,4,194.36
PU0004871,C00475,P00003,2023-05-28,2,73.65
PU0004872,C00475,P00003,2023-12-30,1,34.48
PU0004873,C00475,P00005,2023-06-13,4,261.21
PU0004874,C00475,P00047,2023-01-06,4,399.16
PU0004875,C00475,P00039,2022-09-29,1,196.82
PU0004876,C00475,P00013,2024-10-13,4,72.23
PU0004877,C00476,P00038,2022-03-06,2,170.94
PU0004878,C00476,P00039,2020-06-22,3,532.54
PU0004879,C00476,P00024,2022-09-25,4,620.17
PU0004880,C00476,P00036,2020-12-03,2,216.8
PU0004881,C00476,P00031,2022-07-19,4,290.02
PU0004882,C00476,P00047,2021-03-29,1,84.89
PU0004883,C00476,P00054,2022-10-14,3,202.54
PU0004884,C00476,P00015,2020-06-09,3,130.32
PU0004885,C00476,P00014,2020-07-06,4,184.44
PU0004886,C00476,P00005,2020-12-18,3,226.49
PU0004887,C00476,P00026,2021-01-28,4,287.7
PU0004888,C00476,P00010,2021-09-25,3,192.51
PU0004889,C00476,P00039,2022-11-18,4,677.87
PU0004890,C00476,P00033,2021-08-03,3,321.94
PU0004891,C00477,P00053,2020-12-14,1,188.27
PU0004892,C00478,P00041,2021-04-05,1,25.57
PU0004893,C00478,P00054,2021-07-20,4,298.34
PU0004894,C00478,P00020,2022-12-22,4,514.42
PU0004895,C00478,P00028,2022-05-30,2,312.02
PU0004896,C00478,P00043,2022-11-05,1,357.12
PU0004897,C00478,P00007,2020-08-24,4,61.85
PU0004898,C00478,P00048,2021-09-10,4,687.8
PU0004899,C00478,P00005,2023-03-01,2,145.51
PU0004900,C00478,P00055,2021-01-06,1,130.58
PU0004901,C00478,P00031,2021-08-19,1,73.0
PU0004902,C00478,P00016,2021-11-05,2,93.87
PU0004903,C00478,P00019,2021-04-03,4,151.1
PU0004904,C00478,P00028,2021-03-14,3,438.9
PU0004905,C00478,P00004,2023-01-21,3,205.57
PU0004906,C00478,P00027,2023-02-05,1,94.03
PU0004907,C00479,P00042,2023-03-11,4,407.74
PU0004908,C00479,P00055,2023-04-21,3,404.32
PU0004909,C00479,P00035,2024-08-07,1,116.1
PU0004910,C00480,P00049,2022-09-28,3,722.07
PU0004911,C00481,P00040,2024-07-25,3,806.34
PU0004912,C00481,P00033,2024-03-08,4,401.48
PU0004913,C00481,P00007,2022-09-20,1,14.57
PU0004914,C00481,P00040,2024-10-11,3,831.2
PU0004915,C00481,P00036,2022-10-29,1,104.73
PU0004916,C00481,P00011,2024-10-05,2,108.38
PU0004917,C00481,P00042,2022-07-14,2,246.82
PU0004918,C00481,P00002,2023-07-09,1,34.03
PU0004919,C00481,P00048,2024-02-22,2,415.19
PU0004920,C00481,P00042,2022-09-12,2,208.56
PU0004921,C00481,P00032,2022-08-30,4,315.32
PU0004922,C00481,P00051,2024-02-13,3,459.08
PU0004923,C00482,P00033,2023-12-30,2,203.16
PU0004924,C00482,P00030,2022-11-22,1,168.98
PU0004925,C00482,P00044,2024-02-20,4,858.81
PU0004926,C00482,P00035,2024-02-21,1,131.63
PU0004927,C00482,P00036,2023-05-09,3,357.23
PU0004928,C00482,P00005,2024-08-30,4,270.22
PU0004929,C00482,P00040,2024-03-20,2,454.46
PU0004930,C00482,P00011,2023-08-02,4,266.15
PU0004931,C00482,P00022,2024-11-01,4,112.4
PU0004932,C00482,P00018,2023-03-18,2,54.1
PU0004933,C00482,P00054,2024-07-15,3,202.49
PU0004934,C00482,P00008,2022-06-17,4,366.79
PU0004935,C00482,P00009,2024-01-27,1,117.56
PU0004936,C00482,P00017,2024-07-01,2,65.97
PU0004937,C00482,P00010,2023-09-26,4,251.15
PU0004938,C00482,P00046,2023-09-11,2,551.82
PU0004939,C00482,P00022,2022-12-03,2,53.22
PU0004940,C00483,P00027,2022-10-27,4,323.16
PU0004941,C00483,P00052,2021-03-19,4,228.81
PU0004942,C00483,P00021,2022-04-08,2,33.17
PU0004943,C00483,P00007,2022-08-20,2,29.27
PU0004944,C00483,P00038,2022-12-29,2,192.14
PU0004945,C00483,P00010,2021-06-18,1,65.63
PU0004946,C00483,P00035,2021-03-22,4,513.67
PU0004947,C00483,P00054,2023-02-18,3,219.44
PU0004948,C00483,P00043,2021-06-15,4,1345.58
PU0004949,C00483,P00032,2022-10-10,3,247.83
PU0004950,C00483,P00030,2021-06-30,4,660.42
PU0004951,C00483,P00028,2021-05-12,3,425.92
PU0004952,C00483,P00033,2023-01-01,2,199.49
PU0004953,C00483,P00029,2021-03-19,2,207.09
PU0004954,C00483,P00010,2022-04-24,2,115.61
PU0004955,C00483,P00045,2021-09-23,4,208.28
PU0004956,C00483,P00034,2022-07-31,3,399.85
PU0004957,C00483,P00025,2023-03-17,1,55.52
PU0004958,C00483,P00005,2022-11-04,2,158.11
PU0004959,C00484,P00052,2024-11-24,1,63.27
PU0004960,C00484,P00012,2024-08-05,1,16.49
PU0004961,C00484,P00011,2024-06-14,4,221.58
PU0004962,C00484,P00015,2023-01-08,3,129.61
PU0004963,C00484,P00049,2023-09-15,3,677.63
PU0004964,C00484,P00017,2024-02-10,2,74.46
PU0004965,C00484,P00047,2022-09-26,1,100.26
PU0004966,C00484,P00008,2023-09-22,1,92.49
PU0004967,C00484,P00019,2025-05-26,4,169.52
PU0004968,C00484,P00048,2023-11-08,4,778.07
PU0004969,C00484,P00030,2023-08-16,3,492.14
PU0004970,C00484,P00042,2023-08-16,3,335.9
PU0004971,C00484,P00039,2024-07-15,3,524.99
PU0004972,C00485,P00013,2023-12-16,1,18.15
PU0004973,C00485,P00036,2022-12-15,1,107.41
PU0004974,C00485,P00004,2023-01-19,4,245.26
PU0004975,C00485,P00049,2022-07-16,3,590.67
PU0004976,C00485,P00053,2024-05-31,3,473.31
PU0004977,C00485,P00047,2024-01-29,4,376.33
PU0004978,C00485,P00049,2024-08-01,4,875.6
PU0004979,C00485,P00023,2024-06-23,1,44.93
PU0004980,C00485,P00028,2023-03-29,2,321.47
PU0004981,C00485,P00051,2022-07-10,2,269.89
PU0004982,C00485,P00035,2024-08-06,4,523.78
PU0004983,C00485,P00048,2022-09-06,1,182.28
PU0004984,C00485,P00040,2022-02-03,4,1010.94
PU0004985,C00485,P00024,2023-10-05,3,536.78
PU0004986,C00485,P00052,2023-12-20,3,175.36
PU0004987,C00485,P00027,2022-09-29,3,269.52
PU0004988,C00485,P00033,2024-06-17,3,345.31
PU0004989,C00486,P00035,2022-08-31,3,364.47
PU0004990,C00486,P00052,2023-11-16,3,157.61
PU0004991,C00486,P00029,2021-11-13,1,99.5
PU0004992,C00486,P00034,2021-04-07,4,520.11
PU0004993,C00486,P00029,2023-10-29,1,93.94
PU0004994,C00486,P00033,2022-04-22,2,227.96
PU0004995,C00486,P00054,2022-01-17,2,154.93
PU0004996,C00486,P00024,2021-10-02,3,442.4
PU0004997,C00486,P00003,2021-06-27,1,40.59
PU0004998,C00486,P00030,2022-12-11,1,168.52
PU0004999,C00486,P00017,2023-12-01,2,61.72
PU0005000,C00486,P00025,2023-11-06,4,215.28
PU0005001,C00486,P00019,2021-09-28,1,34.49
PU0005002,C00486,P00055,2022-09-08,4,516.83
PU0005003,C00486,P00026,2023-12-03,2,127.92
PU0005004,C00486,P00014,2022-02-05,4,171.47
PU0005005,C00487,P00002,2023-06-18,3,94.21
PU0005006,C00487,P00022,2021-11-26,2,54.3
PU0005007,C00487,P00029,2021-02-25,2,221.63
PU0005008,C00487,P00024,2022-05-31,2,334.8
PU0005009,C00487,P00037,2021-05-16,2,139.54
PU0005010,C00487,P00054,2022-02-02,3,204.78
PU0005011,C00487,P00020,2023-04-12,3,407.94
PU0005012,C00487,P00010,2022-05-03,4,258.02
PU0005013,C00487,P00040,2022-08-08,4,965.16
PU0005014,C00488,P00003,2021-09-02,4,149.67
PU0005015,C00488,P00010,2024-01-22,3,188.05
PU0005016,C00488,P00035,2024-01-03,4,445.0
PU0005017,C00488,P00012,2021-08-25,4,69.2
PU0005018,C00488,P00048,2023-07-08,3,544.81
PU0005019,C00488,P00001,2022-02-09,2,63.36
PU0005020,C00489,P00014,2023-09-01,3,143.21
PU0005021,C00489,P00004,2021-06-15,3,206.49
PU0005022,C00489,P00027,2023-03-29,1,88.81
PU0005023,C00490,P00006,2020-08-23,4,448.6
PU0005024,C00490,P00040,2021-07-16,1,265.11
PU0005025,C00490,P00013,2022-10-25,4,64.3
PU0005026,C00490,P00021,2020-12-25,4,70.35
PU0005027,C00490,P00013,2022-01-25,3,46.17
PU0005028,C00490,P00033,2022-11-10,1,99.08
PU0005029,C00490,P00025,2020-10-17,1,51.29
PU0005030,C00490,P00040,2022-07-19,2,541.57
PU0005031,C00490,P00015,2022-01-02,4,163.09
PU0005032,C00491,P00018,2021-06-02,4,103.86
PU0005033,C00491,P00023,2020-10-19,1,43.91
PU0005034,C00491,P00034,2022-05-11,2,259.49
PU0005035,C00491,P00018,2022-04-24,4,102.48
PU0005036,C00491,P00039,2021-08-15,3,524.08
PU0005037,C00492,P00040,2022-05-15,4,897.17
PU0005038,C00492,P00041,2023-06-17,2,45.01
PU0005039,C00492,P00023,2024-02-12,4,168.57
PU0005040,C00492,P00018,2022-02-07,4,102.39
PU0005041,C00492,P00042,2022-01-17,1,115.6
PU0005042,C00492,P00047,2021-09-17,1,94.04
PU0005043,C00492,P00008,2024-01-22,1,86.18
PU0005044,C00492,P00044,2022-01-17,4,754.71
PU0005045,C00492,P00035,2023-05-06,2,255.85
PU0005046,C00493,P00037,2023-03-12,1,79.79
PU0005047,C00493,P00029,2023-10-10,4,396.3
PU0005048,C00493,P00012,2023-02-21,2,31.3
PU0005049,C00493,P00016,2024-04-02,1,45.09
PU0005050,C00494,P00031,2022-05-19,4,292.85
PU0005051,C00494,P00049,2020-08-13,3,678.86
PU0005052,C00494,P00044,2020-08-02,2,399.18
PU0005053,C00494,P00045,2020-08-10,3,132.3
PU0005054,C00494,P00018,2021-09-20,1,24.66
PU0005055,C00494,P00013,2022-11-10,1,18.38
PU0005056,C00495,P00052,2023-09-27,1,52.69
PU0005057,C00495,P00036,2023-12-30,4,454.82
PU0005058,C00495,P00006,2023-07-27,4,411.91
PU0005059,C00495,P00039,2022-01-01,3,572.4
PU0005060,C00495,P00018,2022-12-17,2,60.37
PU0005061,C00495,P00047,2022-12-06,3,291.38
PU0005062,C00495,P00016,2023-09-08,1,53.13
PU0005063,C00495,P00012,2023-12-20,4,58.94
PU0005064,C00496,P00033,2022-11-21,3,324.86
PU0005065,C00497,P00029,2020-10-29,3,293.93
PU0005066,C00497,P00044,2023-03-09,3,686.55
PU0005067,C00497,P00028,2021-10-27,3,390.43
PU0005068,C00497,P00037,2020-11-16,1,77.54
PU0005069,C00497,P00029,2022-04-10,1,98.82
PU0005070,C00497,P00020,2023-04-05,1,134.11
PU0005071,C00497,P00050,2022-12-17,2,65.48
PU0005072,C00497,P00008,2022-08-16,3,292.88
PU0005073,C00497,P00006,2021-06-07,3,360.0
PU0005074,C00497,P00038,2020-11-16,1,85.87
PU0005075,C00497,P00044,2022-07-27,1,226.85
PU0005076,C00497,P00027,2022-03-13,2,178.01
PU0005077,C00497,P00055,2023-04-16,1,135.7
PU0005078,C00497,P00048,2022-05-25,4,730.9
